ID,Name,Age,Gender,Sales,Profit,Date,Category,Discount
1684,Charlie,25.0,,400.0,30.0,,Clothing,5.0
1685,David,30.0,,400.0,10.0,2023-01-01,Electronics,10.0
1686,Bob,25.0,Female,248.95738893925656,24.992101105845183,2023-01-01,Furniture,20.0
1687,Charlie,25.0,,400.0,24.992101105845183,2023-01-01,Grocery,15.0
1688,Charlie,20.0,Other,300.0,30.0,,Clothing,20.0
1689,Eve,20.0,Female,400.0,24.992101105845183,2023-01-01,Furniture,5.0
1690,Eve,20.0,Female,248.95738893925656,24.992101105845183,2023-02-15,Electronics,20.0
1691,Alice,25.0,Female,248.95738893925656,24.992101105845183,,Furniture,
1692,David,25.0,,248.95738893925656,24.992101105845183,,,20.0
1693,Alice,30.0,,200.0,20.0,2023-02-15,,
1694,Eve,30.0,,200.0,20.0,2023-01-01,Grocery,10.0
1695,Bob,25.0,Female,200.0,40.0,,Furniture,
1696,Eve,25.0,Female,200.0,10.0,2023-01-01,,20.0
1697,David,30.0,Male,200.0,30.0,2023-02-15,Grocery,20.0
1698,Eve,35.0,Male,200.0,40.0,2023-01-01,Grocery,20.0
1699,David,20.0,,200.0,20.0,,Grocery,5.0
1700,David,20.0,Female,248.95738893925656,20.0,2023-02-15,Electronics,10.0
1701,David,30.0,,100.0,20.0,,,
1702,David,25.0,,200.0,40.0,,,15.0
1703,David,35.0,Male,248.95738893925656,20.0,,Clothing,
1704,Bob,30.0,Other,100.0,40.0,,Electronics,20.0
1705,Alice,20.0,,200.0,20.0,2023-01-01,,15.0
1706,Charlie,25.0,Other,100.0,24.992101105845183,2023-01-01,,15.0
1707,Alice,25.0,Other,100.0,24.992101105845183,2023-02-15,Clothing,
1708,David,25.0,Female,300.0,10.0,,Furniture,
1709,Bob,30.0,Female,400.0,20.0,2023-02-15,Furniture,
1710,Eve,20.0,,300.0,10.0,,Electronics,
1711,Bob,35.0,Male,100.0,40.0,,Grocery,10.0
1712,David,25.0,Male,248.95738893925656,10.0,,Clothing,5.0
1713,Bob,35.0,,200.0,20.0,2023-01-01,Clothing,5.0
1714,Bob,20.0,,400.0,40.0,,,
1715,David,25.0,Male,200.0,40.0,2023-01-01,,5.0
1716,Bob,35.0,Other,248.95738893925656,24.992101105845183,,Clothing,
1717,Charlie,35.0,,400.0,40.0,2023-01-01,Grocery,
1718,Charlie,25.0,Other,300.0,40.0,2023-02-15,Furniture,
1719,Bob,20.0,,100.0,10.0,2023-01-01,Electronics,10.0
1720,Eve,35.0,,248.95738893925656,40.0,,Furniture,20.0
1721,David,30.0,Other,100.0,30.0,,Electronics,5.0
1722,Charlie,25.0,Other,100.0,24.992101105845183,,Grocery,5.0
1723,Eve,25.0,Male,200.0,24.992101105845183,,Clothing,10.0
1724,Bob,25.0,,248.95738893925656,40.0,,Grocery,10.0
1725,Eve,20.0,Female,100.0,10.0,,Clothing,
1726,Alice,30.0,Female,300.0,24.992101105845183,2023-01-01,,
1727,Charlie,35.0,,400.0,24.992101105845183,,Electronics,20.0
1728,Bob,25.0,,248.95738893925656,30.0,,,5.0
1729,David,20.0,,200.0,40.0,,Clothing,10.0
1730,Bob,30.0,Other,248.95738893925656,24.992101105845183,,Electronics,20.0
1731,David,30.0,Female,200.0,24.992101105845183,,Electronics,5.0
1732,Bob,20.0,Female,400.0,24.992101105845183,2023-02-15,,20.0
1733,Eve,20.0,Female,300.0,24.992101105845183,2023-02-15,Electronics,20.0
1734,Eve,35.0,,100.0,10.0,2023-01-01,Clothing,
1735,Eve,20.0,Other,248.95738893925656,20.0,2023-01-01,Clothing,20.0
1736,Alice,35.0,,200.0,30.0,2023-01-01,,
1737,David,35.0,Male,400.0,10.0,2023-01-01,Grocery,5.0
1738,Eve,25.0,Male,100.0,30.0,2023-01-01,Clothing,5.0
1739,Alice,30.0,Female,400.0,24.992101105845183,,Clothing,
1740,David,30.0,,300.0,30.0,2023-02-15,Electronics,15.0
1741,Bob,30.0,Male,100.0,40.0,,Electronics,20.0
1742,Alice,25.0,Male,100.0,40.0,2023-02-15,Clothing,5.0
1743,Charlie,35.0,,100.0,20.0,2023-02-15,,20.0
1744,Alice,35.0,Other,200.0,20.0,,Grocery,15.0
1745,Alice,20.0,,100.0,30.0,,Electronics,20.0
1746,David,25.0,,400.0,10.0,2023-02-15,Electronics,15.0
1747,Bob,20.0,Other,200.0,10.0,,Grocery,10.0
1748,Charlie,25.0,Female,100.0,24.992101105845183,2023-02-15,Electronics,15.0
1749,Eve,20.0,Female,400.0,10.0,2023-01-01,,5.0
1750,Eve,25.0,Female,400.0,20.0,,Electronics,
1751,Alice,30.0,Other,248.95738893925656,10.0,,Electronics,
1752,David,30.0,Male,400.0,24.992101105845183,2023-02-15,Clothing,20.0
1753,David,35.0,Other,300.0,40.0,2023-01-01,,10.0
1754,Eve,25.0,,100.0,10.0,2023-02-15,,20.0
1755,Charlie,30.0,Other,100.0,10.0,2023-01-01,Clothing,15.0
1756,Bob,35.0,Male,100.0,20.0,,Furniture,
1757,Charlie,25.0,Male,400.0,30.0,2023-02-15,Grocery,15.0
1758,Bob,30.0,,400.0,40.0,2023-01-01,,
1759,Eve,20.0,Female,100.0,30.0,,Furniture,
1760,Bob,25.0,Male,200.0,24.992101105845183,,Grocery,
1761,David,25.0,Male,200.0,24.992101105845183,,,5.0
1762,Alice,35.0,Male,300.0,30.0,,Electronics,15.0
1763,Alice,25.0,,248.95738893925656,20.0,2023-01-01,,20.0
1764,Eve,35.0,Male,300.0,20.0,,Grocery,10.0
1765,David,25.0,Female,100.0,20.0,2023-01-01,Furniture,20.0
1766,Charlie,35.0,,100.0,40.0,,Electronics,15.0
1767,David,30.0,Female,100.0,24.992101105845183,2023-02-15,Grocery,10.0
1768,Alice,20.0,Male,248.95738893925656,24.992101105845183,,Grocery,20.0
1769,Alice,30.0,Male,400.0,24.992101105845183,,,10.0
1770,David,20.0,Female,248.95738893925656,40.0,2023-01-01,Clothing,15.0
1771,David,30.0,,300.0,24.992101105845183,,Clothing,
1772,Alice,30.0,,400.0,30.0,2023-02-15,Electronics,15.0
1773,Charlie,25.0,Female,400.0,10.0,,Grocery,5.0
1774,Eve,25.0,Male,300.0,40.0,,Furniture,10.0
1775,Eve,35.0,Other,400.0,10.0,,Electronics,15.0
1776,David,35.0,Female,200.0,30.0,2023-01-01,Electronics,
1777,Eve,35.0,Female,300.0,20.0,2023-02-15,,
1778,Alice,20.0,Female,300.0,20.0,,Furniture,15.0
1779,Alice,35.0,Male,200.0,20.0,,Grocery,20.0
1780,David,35.0,,248.95738893925656,40.0,2023-02-15,Grocery,15.0
1781,David,25.0,Male,248.95738893925656,20.0,,Grocery,
1782,David,30.0,Female,248.95738893925656,40.0,2023-01-01,Electronics,15.0
1783,Charlie,35.0,Male,400.0,40.0,2023-02-15,,5.0
1784,Eve,25.0,Male,200.0,10.0,2023-02-15,Electronics,20.0
1785,David,35.0,Female,300.0,20.0,2023-01-01,Clothing,15.0
1786,Bob,20.0,Male,300.0,24.992101105845183,2023-01-01,Clothing,
1787,Bob,20.0,Other,300.0,20.0,,Grocery,15.0
1788,Alice,20.0,Male,400.0,20.0,2023-01-01,,15.0
1789,Eve,35.0,Male,400.0,20.0,2023-01-01,Grocery,10.0
1790,David,25.0,,248.95738893925656,24.992101105845183,,Grocery,15.0
1791,Bob,25.0,,400.0,24.992101105845183,2023-02-15,Electronics,5.0
1792,Eve,35.0,Female,248.95738893925656,40.0,,Grocery,
1793,Alice,25.0,Female,248.95738893925656,24.992101105845183,2023-01-01,Grocery,10.0
1794,Charlie,25.0,,300.0,40.0,,,15.0
1795,Eve,35.0,Other,400.0,10.0,,,20.0
1796,Eve,35.0,Male,248.95738893925656,40.0,,,5.0
1797,Charlie,25.0,Other,200.0,20.0,2023-02-15,Grocery,5.0
1798,Eve,25.0,Other,200.0,30.0,2023-02-15,,5.0
1799,Alice,25.0,,400.0,30.0,2023-02-15,,10.0
1800,Alice,35.0,Female,300.0,20.0,,Furniture,15.0
1801,Charlie,25.0,Male,300.0,40.0,,Furniture,5.0
1802,David,20.0,Female,248.95738893925656,20.0,2023-01-01,Clothing,15.0
1803,Bob,35.0,Other,400.0,24.992101105845183,2023-01-01,Electronics,20.0
1804,David,20.0,Other,200.0,40.0,2023-02-15,Electronics,15.0
1805,Eve,30.0,Female,248.95738893925656,20.0,,,15.0
1806,Bob,35.0,Female,248.95738893925656,24.992101105845183,2023-02-15,Clothing,15.0
1807,Charlie,30.0,,100.0,24.992101105845183,2023-01-01,Clothing,
1808,Charlie,25.0,Female,400.0,40.0,,Furniture,10.0
1809,Bob,25.0,Female,248.95738893925656,10.0,2023-01-01,Clothing,15.0
1810,Alice,25.0,,200.0,10.0,,Grocery,5.0
1811,Bob,25.0,Female,100.0,24.992101105845183,2023-02-15,,
1812,Eve,30.0,Other,200.0,10.0,2023-02-15,Grocery,15.0
1813,Alice,25.0,Female,300.0,24.992101105845183,,Electronics,
1814,Charlie,35.0,Male,100.0,10.0,2023-02-15,Furniture,10.0
1815,Bob,25.0,Other,100.0,24.992101105845183,2023-01-01,Grocery,
1816,David,25.0,,248.95738893925656,24.992101105845183,2023-01-01,,5.0
1817,David,25.0,Other,300.0,24.992101105845183,,Grocery,15.0
1818,Eve,30.0,,248.95738893925656,24.992101105845183,2023-01-01,Grocery,5.0
1819,David,30.0,Male,400.0,30.0,,Clothing,20.0
1820,Bob,25.0,Male,200.0,10.0,2023-01-01,Furniture,
1821,Bob,30.0,Other,200.0,24.992101105845183,,Electronics,
1822,David,30.0,Female,248.95738893925656,20.0,,,
1823,Bob,25.0,Other,200.0,40.0,2023-02-15,,10.0
1824,Eve,35.0,Other,200.0,20.0,,Electronics,5.0
1825,Alice,25.0,Male,400.0,20.0,2023-01-01,,20.0
1826,Eve,20.0,,300.0,30.0,,Clothing,10.0
1827,Eve,25.0,Other,100.0,10.0,2023-01-01,Grocery,10.0
1828,Bob,25.0,Female,248.95738893925656,30.0,,Clothing,15.0
1829,Alice,35.0,Male,248.95738893925656,10.0,2023-02-15,Clothing,20.0
1830,Bob,25.0,Other,400.0,24.992101105845183,,Clothing,
1831,Charlie,20.0,Other,400.0,30.0,2023-02-15,Electronics,
1832,Bob,35.0,Female,100.0,40.0,,Furniture,15.0
1833,Bob,30.0,Other,300.0,10.0,2023-01-01,Electronics,
1834,Bob,25.0,Other,248.95738893925656,30.0,2023-01-01,Electronics,5.0
1835,Alice,25.0,Other,400.0,40.0,2023-02-15,Clothing,
1836,Bob,20.0,Other,248.95738893925656,20.0,,Furniture,5.0
1837,Alice,30.0,Female,200.0,24.992101105845183,2023-02-15,Electronics,15.0
1838,David,25.0,Other,248.95738893925656,24.992101105845183,,Furniture,15.0
1839,Charlie,30.0,Other,300.0,20.0,2023-02-15,Clothing,5.0
1840,Alice,25.0,Other,300.0,30.0,,Electronics,
1841,David,35.0,Male,248.95738893925656,20.0,,Furniture,15.0
1842,Alice,30.0,Female,200.0,40.0,2023-01-01,,15.0
1843,Alice,30.0,Male,300.0,10.0,2023-01-01,Electronics,5.0
1844,Charlie,30.0,Male,400.0,30.0,2023-01-01,Electronics,15.0
1845,Eve,35.0,Female,248.95738893925656,10.0,,Electronics,
1846,Eve,20.0,Male,200.0,20.0,,Furniture,15.0
1847,Alice,25.0,Male,400.0,24.992101105845183,,Grocery,5.0
1848,Bob,30.0,Male,248.95738893925656,10.0,,Electronics,
1849,David,35.0,Female,200.0,10.0,,,20.0
1850,Bob,20.0,Other,400.0,24.992101105845183,,,5.0
1851,Bob,25.0,,300.0,10.0,2023-02-15,Clothing,20.0
1852,Alice,35.0,,248.95738893925656,10.0,2023-01-01,Grocery,15.0
1853,Alice,25.0,Female,248.95738893925656,24.992101105845183,,Grocery,
1854,Alice,30.0,,300.0,24.992101105845183,2023-01-01,Furniture,15.0
1855,Alice,20.0,Female,100.0,20.0,,Clothing,
1856,Eve,35.0,Female,400.0,20.0,2023-01-01,Furniture,10.0
1857,Alice,20.0,,300.0,10.0,2023-02-15,Clothing,15.0
1858,Eve,30.0,Male,248.95738893925656,30.0,2023-01-01,Grocery,15.0
1859,Eve,20.0,Other,400.0,20.0,2023-01-01,Furniture,15.0
1860,Alice,20.0,,400.0,20.0,,Clothing,5.0
1861,Charlie,25.0,,100.0,30.0,,Grocery,
1862,David,20.0,,248.95738893925656,30.0,,Grocery,
1863,Bob,25.0,,200.0,24.992101105845183,2023-01-01,Electronics,
1864,Eve,35.0,Female,100.0,20.0,,Furniture,5.0
1865,David,25.0,Female,100.0,40.0,2023-02-15,Electronics,
1866,Charlie,35.0,Other,200.0,40.0,2023-02-15,Grocery,15.0
1867,Bob,35.0,Other,200.0,10.0,,Furniture,20.0
1868,Bob,30.0,,100.0,20.0,,Furniture,10.0
1869,Eve,30.0,,400.0,40.0,2023-02-15,,
1870,Alice,25.0,,300.0,20.0,,Clothing,5.0
1871,Charlie,30.0,Other,300.0,20.0,,,5.0
1872,Eve,30.0,,100.0,40.0,,,
1873,Charlie,30.0,Male,400.0,20.0,,Grocery,20.0
1874,Alice,35.0,Other,200.0,30.0,,Clothing,
1875,Alice,25.0,Male,100.0,10.0,,,5.0
1876,Eve,35.0,,248.95738893925656,24.992101105845183,,,10.0
1877,Alice,25.0,Female,400.0,40.0,,Furniture,20.0
1878,David,35.0,Male,248.95738893925656,24.992101105845183,,Grocery,
1879,Bob,25.0,Other,248.95738893925656,10.0,,,10.0
1880,Eve,20.0,Male,100.0,30.0,2023-02-15,Clothing,
1881,Charlie,20.0,Other,400.0,30.0,2023-01-01,Electronics,20.0
1882,David,25.0,,248.95738893925656,30.0,2023-02-15,Electronics,5.0
1883,Eve,25.0,Male,400.0,30.0,,Grocery,20.0
1884,Alice,35.0,Female,300.0,40.0,2023-02-15,Electronics,15.0
1885,Alice,25.0,Male,248.95738893925656,40.0,2023-01-01,Furniture,
1886,Alice,25.0,Female,248.95738893925656,20.0,,Furniture,10.0
1887,Alice,20.0,Other,400.0,20.0,2023-02-15,Clothing,10.0
1888,Charlie,20.0,,300.0,10.0,2023-02-15,Grocery,20.0
1889,David,25.0,,248.95738893925656,20.0,2023-01-01,Grocery,20.0
1890,Bob,30.0,Female,100.0,10.0,,Electronics,20.0
1891,Charlie,30.0,Other,400.0,10.0,,,10.0
1892,Charlie,25.0,,400.0,10.0,,,5.0
1893,Bob,25.0,Other,248.95738893925656,30.0,2023-01-01,,10.0
1894,Bob,30.0,Female,300.0,24.992101105845183,2023-01-01,Clothing,5.0
1895,Alice,25.0,Female,248.95738893925656,24.992101105845183,2023-01-01,Grocery,20.0
1896,Charlie,25.0,Male,200.0,40.0,2023-01-01,Electronics,15.0
1897,Eve,25.0,,248.95738893925656,10.0,,Clothing,10.0
1898,Bob,35.0,,200.0,30.0,,Furniture,20.0
1899,Bob,25.0,Male,100.0,20.0,,Furniture,10.0
1900,David,30.0,Female,400.0,20.0,2023-02-15,Furniture,20.0
1901,Eve,30.0,Female,400.0,40.0,,Grocery,10.0
1902,Eve,25.0,Female,300.0,40.0,,Furniture,
1903,Bob,25.0,Female,248.95738893925656,10.0,2023-02-15,,10.0
1904,Alice,25.0,Other,100.0,10.0,2023-02-15,Furniture,
1905,David,20.0,,200.0,20.0,,Clothing,5.0
1906,Eve,35.0,,300.0,20.0,,Furniture,10.0
1907,Bob,20.0,Female,100.0,20.0,,,5.0
1908,Eve,25.0,Female,100.0,20.0,,Furniture,15.0
1909,David,25.0,Female,200.0,24.992101105845183,,Electronics,
1910,David,20.0,,200.0,10.0,2023-02-15,,10.0
1911,Charlie,35.0,,400.0,10.0,2023-01-01,Grocery,5.0
1912,Bob,20.0,Female,248.95738893925656,20.0,2023-01-01,Furniture,20.0
1913,David,25.0,Other,300.0,30.0,2023-01-01,Clothing,5.0
1914,Charlie,30.0,Male,248.95738893925656,20.0,2023-01-01,Furniture,10.0
1915,Charlie,25.0,Male,300.0,40.0,2023-01-01,Clothing,15.0
1916,Eve,30.0,Male,100.0,30.0,,Electronics,
1917,Eve,25.0,,200.0,40.0,2023-02-15,Grocery,20.0
1918,Charlie,35.0,,200.0,30.0,2023-01-01,,5.0
1919,Eve,20.0,Male,100.0,40.0,2023-01-01,,10.0
1920,David,35.0,Male,100.0,20.0,2023-01-01,Grocery,10.0
1921,Alice,20.0,Other,300.0,20.0,,Electronics,
1922,David,25.0,,100.0,30.0,2023-01-01,Electronics,20.0
1923,Charlie,25.0,,300.0,40.0,2023-02-15,Furniture,5.0
1924,Charlie,20.0,Male,248.95738893925656,24.992101105845183,,Electronics,5.0
1925,David,35.0,Other,200.0,30.0,,Furniture,5.0
1926,Eve,20.0,Other,200.0,30.0,,Clothing,
1927,Eve,25.0,Male,200.0,10.0,,Grocery,
1928,Charlie,25.0,Male,248.95738893925656,30.0,,Clothing,20.0
1929,Bob,25.0,,248.95738893925656,24.992101105845183,2023-01-01,Clothing,5.0
1930,Eve,25.0,Male,400.0,20.0,2023-01-01,Clothing,5.0
1931,David,25.0,Female,300.0,40.0,2023-01-01,Clothing,20.0
1932,Eve,30.0,Other,300.0,10.0,2023-01-01,,20.0
1933,David,25.0,Male,400.0,40.0,,Electronics,20.0
1934,Charlie,25.0,Female,200.0,20.0,2023-02-15,Grocery,10.0
1935,Eve,30.0,Other,300.0,30.0,,Grocery,20.0
1936,David,35.0,Female,300.0,24.992101105845183,2023-01-01,Clothing,15.0
1937,Charlie,25.0,Female,200.0,10.0,,Grocery,
1938,Bob,20.0,Male,100.0,24.992101105845183,2023-02-15,Furniture,20.0
1939,David,30.0,Other,100.0,24.992101105845183,,Grocery,10.0
1940,Bob,25.0,Female,400.0,24.992101105845183,,Clothing,15.0
1941,Bob,35.0,,248.95738893925656,24.992101105845183,,Grocery,10.0
1942,Alice,25.0,Other,300.0,20.0,2023-01-01,Electronics,10.0
1943,Eve,25.0,,300.0,24.992101105845183,,Clothing,10.0
1944,David,20.0,Male,400.0,24.992101105845183,2023-01-01,,10.0
1945,Bob,30.0,,400.0,20.0,2023-02-15,Electronics,5.0
1946,Alice,25.0,Other,300.0,40.0,,Grocery,
1947,Charlie,35.0,Female,200.0,20.0,,,5.0
1948,David,25.0,Female,200.0,30.0,,Electronics,15.0
1949,Bob,25.0,Other,248.95738893925656,20.0,,Furniture,5.0
1950,Eve,35.0,Female,300.0,40.0,,Electronics,15.0
1951,Alice,25.0,,300.0,30.0,2023-02-15,,20.0
1952,Bob,30.0,Female,300.0,30.0,2023-01-01,Furniture,15.0
1953,Eve,25.0,Female,300.0,10.0,,Grocery,5.0
1954,Bob,25.0,,400.0,24.992101105845183,2023-01-01,Clothing,5.0
1955,David,30.0,,100.0,30.0,2023-01-01,Grocery,15.0
1956,David,25.0,,300.0,30.0,,Clothing,5.0
1957,David,25.0,Male,100.0,40.0,,Clothing,15.0
1958,Alice,25.0,,200.0,30.0,,,10.0
1959,David,30.0,,248.95738893925656,40.0,,Furniture,
1960,Eve,25.0,Male,200.0,24.992101105845183,,Furniture,15.0
1961,Bob,35.0,Female,300.0,10.0,,Electronics,10.0
1962,Charlie,25.0,,200.0,10.0,2023-02-15,Grocery,10.0
1963,Eve,25.0,Other,400.0,24.992101105845183,2023-01-01,,10.0
1964,Eve,25.0,,100.0,24.992101105845183,2023-02-15,Grocery,10.0
1965,David,30.0,,300.0,20.0,,Electronics,15.0
1966,Alice,20.0,Male,400.0,30.0,2023-01-01,Electronics,5.0
1967,Bob,25.0,Other,100.0,30.0,,,10.0
1968,Alice,25.0,Female,400.0,30.0,,Electronics,20.0
1969,Bob,25.0,Female,200.0,40.0,2023-01-01,,10.0
1970,Bob,30.0,Other,300.0,20.0,2023-02-15,Electronics,5.0
1971,Alice,35.0,,200.0,30.0,,Furniture,5.0
1972,Eve,30.0,Male,248.95738893925656,40.0,2023-01-01,,
1973,Bob,25.0,Other,300.0,40.0,2023-02-15,Furniture,
1974,Alice,35.0,Other,200.0,10.0,,Furniture,10.0
1975,Bob,30.0,Female,300.0,40.0,2023-02-15,,10.0
1976,Charlie,20.0,Male,100.0,24.992101105845183,2023-02-15,Grocery,
1977,Eve,25.0,Other,300.0,40.0,2023-01-01,Clothing,10.0
1978,David,30.0,Male,300.0,24.992101105845183,2023-02-15,Electronics,20.0
1979,Bob,30.0,,100.0,24.992101105845183,,Electronics,15.0
1980,Charlie,20.0,Female,200.0,10.0,,Grocery,
1981,David,25.0,,300.0,10.0,,Clothing,
1982,David,25.0,Male,400.0,40.0,,Grocery,5.0
1983,Bob,30.0,,300.0,10.0,,Clothing,10.0
1984,Alice,35.0,Female,200.0,10.0,,,
1985,Bob,30.0,Male,100.0,30.0,2023-02-15,,
1986,Charlie,25.0,Other,200.0,40.0,,Furniture,20.0
1987,David,30.0,,248.95738893925656,40.0,,Furniture,10.0
1988,Bob,20.0,Female,300.0,40.0,2023-02-15,,15.0
1989,Alice,30.0,Other,300.0,10.0,2023-02-15,Furniture,20.0
1990,Bob,30.0,Female,100.0,10.0,,,15.0
1991,Eve,35.0,Male,300.0,24.992101105845183,2023-01-01,Grocery,5.0
1992,Alice,20.0,Male,400.0,20.0,2023-02-15,Electronics,
1993,Charlie,20.0,,400.0,20.0,2023-02-15,,20.0
1994,David,30.0,Female,200.0,20.0,2023-01-01,,15.0
1995,Bob,35.0,Female,100.0,30.0,,,10.0
1996,Alice,30.0,Female,248.95738893925656,10.0,,Furniture,5.0
1997,Eve,30.0,Male,200.0,24.992101105845183,,Furniture,5.0
1998,Alice,25.0,,100.0,24.992101105845183,2023-02-15,Furniture,
1999,Eve,25.0,Female,100.0,20.0,2023-01-01,Furniture,
2000,Charlie,35.0,Female,200.0,30.0,2023-02-15,Grocery,15.0
2001,David,25.0,Other,200.0,30.0,,,15.0
2002,Charlie,25.0,Female,300.0,20.0,2023-02-15,Grocery,5.0
2003,Bob,25.0,,248.95738893925656,20.0,,Furniture,15.0
2004,Alice,20.0,Other,400.0,10.0,2023-01-01,Grocery,
2005,Eve,25.0,Other,300.0,30.0,,,5.0
2006,Eve,25.0,Other,100.0,24.992101105845183,2023-02-15,,5.0
2007,Alice,35.0,Male,248.95738893925656,20.0,,Furniture,10.0
2008,Alice,25.0,Other,248.95738893925656,10.0,2023-02-15,,10.0
2009,Bob,25.0,Female,200.0,24.992101105845183,,Grocery,15.0
2010,Charlie,25.0,Male,248.95738893925656,30.0,2023-01-01,Clothing,15.0
2011,Eve,35.0,Male,248.95738893925656,20.0,,,
2012,Bob,35.0,Male,100.0,20.0,2023-02-15,Grocery,
2013,Charlie,25.0,Male,300.0,10.0,,Grocery,10.0
2014,Bob,20.0,Male,248.95738893925656,10.0,2023-01-01,Grocery,5.0
2015,Eve,20.0,Male,200.0,30.0,,,20.0
2016,Alice,30.0,Male,300.0,20.0,2023-01-01,Clothing,20.0
2017,Alice,25.0,Other,200.0,10.0,2023-01-01,Furniture,15.0
2018,Charlie,25.0,,248.95738893925656,20.0,,Furniture,20.0
2019,David,25.0,Female,300.0,30.0,2023-01-01,,20.0
2020,Charlie,25.0,Female,248.95738893925656,20.0,2023-02-15,,10.0
2021,David,25.0,Other,100.0,24.992101105845183,,Electronics,5.0
2022,Bob,25.0,Other,300.0,20.0,2023-01-01,Clothing,
2023,Bob,25.0,Male,200.0,40.0,2023-02-15,Grocery,10.0
2024,Eve,35.0,,100.0,40.0,,Grocery,
2025,David,25.0,Male,400.0,30.0,,Furniture,10.0
2026,Eve,25.0,Other,200.0,30.0,,,10.0
2027,Alice,30.0,Male,248.95738893925656,30.0,,Clothing,20.0
2028,David,20.0,Female,200.0,24.992101105845183,,Furniture,
2029,Charlie,25.0,Female,400.0,24.992101105845183,2023-01-01,Clothing,10.0
2030,Alice,30.0,Male,200.0,20.0,,,20.0
2031,Alice,35.0,,100.0,10.0,,Grocery,15.0
2032,Charlie,25.0,Male,200.0,40.0,,Electronics,
2033,Alice,30.0,Male,300.0,40.0,2023-01-01,Clothing,10.0
2034,David,25.0,,400.0,40.0,2023-01-01,Grocery,15.0
2035,Eve,25.0,,200.0,20.0,,Clothing,20.0
2036,Alice,30.0,,400.0,20.0,,Clothing,10.0
2037,David,25.0,Female,100.0,30.0,2023-01-01,Clothing,20.0
2038,Bob,25.0,Male,300.0,10.0,2023-01-01,,20.0
2039,David,30.0,Other,248.95738893925656,30.0,,Furniture,20.0
2040,Eve,20.0,,200.0,20.0,,Clothing,
2041,David,30.0,,100.0,24.992101105845183,,,15.0
2042,Charlie,20.0,Male,400.0,30.0,,Electronics,15.0
2043,Eve,25.0,Other,400.0,20.0,,Furniture,5.0
2044,Bob,25.0,Male,100.0,20.0,,,10.0
2045,Charlie,30.0,Male,200.0,24.992101105845183,2023-02-15,Electronics,20.0
2046,David,25.0,,248.95738893925656,24.992101105845183,2023-02-15,Furniture,10.0
2047,Eve,35.0,,200.0,24.992101105845183,2023-01-01,,15.0
2048,Bob,25.0,Female,300.0,10.0,,Electronics,15.0
2049,Charlie,25.0,Other,200.0,20.0,,,20.0
2050,Bob,20.0,Other,300.0,24.992101105845183,,Electronics,
2051,David,25.0,,400.0,10.0,,Clothing,20.0
2052,Bob,20.0,,300.0,40.0,2023-02-15,Clothing,20.0
2053,Alice,25.0,,248.95738893925656,40.0,,Furniture,5.0
2054,Charlie,25.0,Other,100.0,40.0,2023-01-01,Electronics,
2055,Bob,25.0,Female,300.0,20.0,2023-02-15,Clothing,10.0
2056,David,35.0,Other,200.0,10.0,,Furniture,
2057,David,35.0,,300.0,10.0,,Grocery,20.0
2058,Bob,25.0,,400.0,40.0,2023-01-01,Clothing,20.0
2059,David,25.0,Female,300.0,30.0,,Clothing,20.0
2060,Eve,20.0,Male,248.95738893925656,40.0,2023-02-15,,20.0
2061,Eve,25.0,Male,300.0,20.0,,Grocery,20.0
2062,Eve,35.0,Other,248.95738893925656,40.0,,Electronics,
2063,Alice,25.0,Male,200.0,40.0,,Furniture,20.0
2064,Bob,20.0,Male,400.0,10.0,2023-02-15,Grocery,15.0
2065,Alice,20.0,Other,100.0,40.0,,Electronics,15.0
2066,David,20.0,,200.0,24.992101105845183,,Clothing,5.0
2067,Alice,20.0,Male,200.0,24.992101105845183,,Furniture,10.0
2068,David,30.0,,100.0,30.0,,Furniture,15.0
2069,David,25.0,Other,300.0,20.0,,Grocery,5.0
2070,Charlie,25.0,,300.0,20.0,2023-02-15,,
2071,Eve,25.0,,300.0,10.0,2023-01-01,Electronics,10.0
2072,David,30.0,Other,400.0,20.0,2023-02-15,Grocery,20.0
2073,Charlie,20.0,,200.0,30.0,,,20.0
2074,Eve,30.0,Male,248.95738893925656,24.992101105845183,,,
2075,David,35.0,Male,100.0,10.0,2023-02-15,,10.0
2076,David,35.0,Male,200.0,24.992101105845183,2023-02-15,Furniture,15.0
2077,Alice,25.0,Male,300.0,30.0,,Electronics,10.0
2078,Alice,25.0,,100.0,10.0,,Electronics,5.0
2079,Eve,25.0,Male,248.95738893925656,40.0,2023-02-15,Grocery,
2080,David,25.0,,200.0,20.0,,Clothing,15.0
2081,Bob,35.0,Female,200.0,30.0,2023-02-15,Grocery,10.0
2082,Alice,20.0,,400.0,10.0,,Electronics,10.0
2083,Eve,30.0,Male,200.0,24.992101105845183,2023-02-15,Furniture,15.0
2084,David,25.0,Female,200.0,10.0,,Grocery,5.0
2085,David,25.0,Other,248.95738893925656,40.0,2023-01-01,Clothing,5.0
2086,Bob,20.0,,248.95738893925656,30.0,,Grocery,10.0
2087,Eve,20.0,Male,100.0,10.0,2023-01-01,,20.0
2088,David,25.0,Male,300.0,30.0,,Clothing,15.0
2089,Alice,30.0,Male,248.95738893925656,30.0,,,5.0
2090,Bob,20.0,Other,100.0,24.992101105845183,2023-02-15,Furniture,5.0
2091,Eve,25.0,Female,200.0,20.0,2023-01-01,Electronics,5.0
